DTW,SEA,04:48:00,08:15:00,13:03:00,234,650.00,14:45:00,19:33:00,235,750.00,,,,
LGA,SEA,06:01:00,08:15:00,14:16:00,236,814.76,14:45:00,20:46:00,237,940.10,,,,
LAX,SEA,02:26:00,07:10:00,09:36:00,238,329.51,11:30:00,13:56:00,239,380.21,15:50:00,18:16:00,240,405.56
MIA,SEA,05:20:00,08:15:00,13:35:00,241,722.22,14:45:00,20:05:00,242,833.33,,,,
ATL,SEA,05:26:00,08:15:00,13:41:00,243,735.76,14:45:00,20:11:00,244,848.96,,,,
ORD,SEA,04:17:00,07:10:00,11:27:00,245,580.03,11:30:00,15:47:00,246,669.27,15:50:00,20:07:00,247,713.89
DFW,ORD,02:03:00,07:10:00,09:13:00,248,277.60,11:30:00,13:33:00,249,320.31,15:50:00,17:53:00,250,341.67
DTW,ORD,00:58:00,07:10:00,08:08:00,251,130.90,11:30:00,12:28:00,252,151.04,15:50:00,16:48:00,253,161.11
LGA,ORD,02:15:00,07:10:00,09:25:00,254,304.69,11:30:00,13:45:00,255,351.56,15:50:00,18:05:00,256,375.00
LAX,ORD,04:21:00,07:10:00,11:31:00,257,589.06,11:30:00,15:51:00,258,679.69,15:50:00,20:11:00,259,725.00
MIA,ORD,03:00:00,07:10:00,10:10:00,260,406.25,11:30:00,14:30:00,261,468.75,15:50:00,18:50:00,262,500.00
ATL,ORD,01:51:00,07:10:00,09:01:00,263,250.52,11:30:00,13:21:00,264,289.06,15:50:00,17:41:00,265,308.33
DFW,ATL,02:14:00,07:10:00,09:24:00,266,302.43,11:30:00,13:44:00,267,348.96,15:50:00,18:04:00,268,372.22
DTW,ATL,01:50:00,07:10:00,09:00:00,269,248.26,11:30:00,13:20:00,270,286.46,15:50:00,17:40:00,271,305.56
LGA,ATL,02:16:00,07:10:00,09:26:00,272,306.94,11:30:00,13:46:00,273,354.17,15:50:00,18:06:00,274,377.78
LAX,ATL,04:51:00,08:15:00,13:06:00,275,656.77,14:45:00,19:36:00,276,757.81,,,,
MIA,ATL,01:50:00,07:10:00,09:00:00,277,248.26,11:30:00,13:20:00,278,286.46,15:50:00,17:40:00,279,305.56
DFW,MIA,02:46:00,07:10:00,09:56:00,280,374.65,11:30:00,14:16:00,281,432.29,15:50:00,18:36:00,282,461.11
DTW,MIA,02:52:00,07:10:00,10:02:00,283,388.19,11:30:00,14:22:00,284,447.92,15:50:00,18:42:00,285,477.78
LGA,MIA,02:44:00,07:10:00,09:54:00,286,370.14,11:30:00,14:14:00,287,427.08,15:50:00,18:34:00,288,455.56
LAX,MIA,05:51:00,08:15:00,14:06:00,289,792.19,14:45:00,20:36:00,290,914.06,,,,
DFW,LAX,03:07:00,07:10:00,10:17:00,291,422.05,11:30:00,14:37:00,292,486.98,15:50:00,18:57:00,293,519.44
DTW,LAX,04:56:00,08:15:00,13:11:00,294,668.06,14:45:00,19:41:00,295,770.83,,,,
LGA,LAX,06:09:00,08:15:00,14:24:00,296,832.81,14:45:00,20:54:00,297,960.94,,,,
DFW,LGA,03:26:00,07:10:00,10:36:00,298,464.93,11:30:00,14:56:00,299,536.46,15:50:00,19:16:00,300,572.22
DTW,LGA,01:32:00,07:10:00,08:42:00,301,207.64,11:30:00,13:02:00,302,239.58,15:50:00,17:22:00,303,255.56
DFW,DTW,02:30:00,07:10:00,09:40:00,304,338.54,11:30:00,14:00:00,305,390.63,15:50:00,18:20:00,306,416.67
ABQ,JFK,04:33:00,08:15:00,12:48:00,307,616.15,14:45:00,19:18:00,308,710.94,,,,
LAX,JFK,06:10:00,08:15:00,14:25:00,309,835.07,14:45:00,20:55:00,310,963.54,,,,
DTW,JFK,01:33:00,07:10:00,08:43:00,311,209.90,11:30:00,13:03:00,312,242.19,15:50:00,17:23:00,313,258.33
DFW,JFK,03:26:00,07:10:00,10:36:00,314,464.93,11:30:00,14:56:00,315,536.46,15:50:00,19:16:00,316,572.22
DEN,JFK,04:03:00,07:10:00,11:13:00,317,548.44,11:30:00,15:33:00,318,632.81,15:50:00,19:53:00,319,675.00
ATL,JFK,02:16:00,07:10:00,09:26:00,320,306.94,11:30:00,13:46:00,321,354.17,15:50:00,18:06:00,322,377.78
MIA,JFK,02:43:00,07:10:00,09:53:00,323,367.88,11:30:00,14:13:00,324,424.48,15:50:00,18:33:00,325,452.78
SEA,JFK,06:02:00,08:15:00,14:17:00,326,817.01,14:45:00,20:47:00,327,942.71,,,,
ORD,JFK,03:15:00,07:10:00,10:25:00,328,440.10,11:30:00,14:45:00,329,507.81,15:50:00,19:05:00,330,541.67
MDW,JFK,02:14:00,07:10:00,09:24:00,331,302.43,11:30:00,13:44:00,332,348.96,15:50:00,18:04:00,333,372.22
ABQ,MDW,02:47:00,07:10:00,09:57:00,334,376.91,11:30:00,14:17:00,335,434.90,15:50:00,18:37:00,336,463.89
LGA,MDW,02:13:00,07:10:00,09:23:00,337,300.17,11:30:00,13:43:00,338,346.35,15:50:00,18:03:00,339,369.44
LAX,MDW,04:22:00,07:10:00,11:32:00,340,591.32,11:30:00,15:52:00,341,682.29,15:50:00,20:12:00,342,727.78
DTW,MDW,00:57:00,07:10:00,08:07:00,343,128.65,11:30:00,12:27:00,344,148.44,15:50:00,16:47:00,345,158.33
DFW,MDW,02:22:00,07:10:00,09:32:00,346,320.49,11:30:00,13:52:00,347,369.79,15:50:00,18:12:00,348,394.44
DEN,MDW,02:17:00,07:10:00,09:27:00,349,309.20,11:30:00,13:47:00,350,356.77,15:50:00,18:07:00,351,380.56
ATL,MDW,01:49:00,07:10:00,08:59:00,352,246.01,11:30:00,13:19:00,353,283.85,15:50:00,17:39:00,354,302.78
MIA,MDW,02:57:00,07:10:00,10:07:00,355,399.48,11:30:00,14:27:00,356,460.94,15:50:00,18:47:00,357,491.67
SEA,MDW,04:19:00,07:10:00,11:29:00,358,584.55,11:30:00,15:49:00,359,674.48,15:50:00,20:09:00,360,719.44
