LGA,DFW,3:26,11:15,15:41,91,357.64,17:45,22:11,92,429.17,,,,
LGA,DTW,1:32,10:10,13:42,93,159.72,14:30,18:02,94,191.67,18:50,22:22,95,223.61
DTW,DFW,2:30,11:15,14:45,96,260.42,17:45,21:15,97,312.50,,,,
JFK,ABQ,4:33,14:30,19:03,98,473.96,,,,,,,,
JFK,LAX,6:10,14:30,19:40,99,642.36,,,,,,,,
JFK,DTW,1:33,10:10,13:43,100,161.46,14:30,18:03,101,193.75,18:50,22:23,102,226.04
JFK,DFW,3:26,11:15,15:41,103,357.64,17:45,22:11,104,429.17,,,,
JFK,DEN,4:03,11:15,15:18,105,421.88,17:45,21:48,106,506.25,,,,
JFK,ATL,2:16,10:10,14:26,107,236.11,14:30,18:46,108,283.33,18:50,23:06,109,330.56
JFK,MIA,2:43,11:15,15:58,110,282.99,17:45,22:28,111,339.58,,,,
JFK,SEA,6:02,14:30,19:32,112,628.47,,,,,,,,
JFK,ORD,3:15,11:15,15:30,113,338.54,17:45,22:00,114,406.25,,,,
JFK,MDW,2:14,10:10,13:24,115,232.64,14:30,17:44,116,279.17,18:50,22:04,117,325.69
MDW,ABQ,2:47,10:15,13:02,118,289.93,16:45,19:32,119,347.92,,,,
MDW,LGA,2:13,9:10,13:23,120,230.90,13:30,17:43,121,277.08,17:50,22:03,122,323.26
MDW,LAX,4:22,10:15,13:37,123,454.86,16:45,20:07,124,545.83,,,,
MDW,DTW,0:57,9:10,12:07,125,98.96,13:30,16:27,126,118.75,17:50,20:47,127,138.54
MDW,DFW,2:22,9:10,12:32,128,246.53,13:30,16:52,129,295.83,17:50,21:12,130,345.14
MDW,DEN,2:17,9:10,11:27,131,237.85,13:30,15:47,132,285.42,17:50,20:07,133,332.99
MDW,ATL,1:49,9:10,12:59,134,189.24,13:30,17:19,135,227.08,17:50,21:39,136,264.93
MDW,MIA,2:57,10:15,15:12,137,307.29,16:45,21:42,138,368.75,,,,
MDW,SEA,4:19,10:15,13:34,139,449.65,16:45,20:04,140,539.58,,,,
DFW,ABQ,1:42,9:10,10:52,141,177.08,13:30,15:12,142,212.50,17:50,19:32,143,247.92
DTW,ABQ,3:21,11:15,14:36,144,348.96,17:45,21:06,145,418.75,,,,
LGA,ABQ,4:32,14:30,19:02,146,472.22,,,,,,,,
LAX,ABQ,2:04,7:10,9:14,147,215.28,11:30,13:34,148,258.33,15:50,17:54,149,301.39
MIA,ABQ,4:13,11:15,15:28,150,439.24,17:45,21:58,151,527.08,,,,
ATL,ABQ,3:09,11:15,14:24,152,328.13,17:45,20:54,153,393.75,,,,
ORD,ABQ,2:47,10:15,13:02,154,289.93,16:45,19:32,155,347.92,,,,
SEA,ABQ,2:56,8:15,11:11,156,305.56,14:45,17:41,157,366.67,,,,
DEN,ABQ,1:27,8:10,9:37,158,151.04,12:30,13:57,159,181.25,16:50,18:17,160,211.46
DFW,DEN,2:02,9:10,11:12,161,211.81,13:30,15:32,162,254.17,17:50,19:52,163,296.53
DTW,DEN,2:53,11:15,14:08,164,300.35,17:45,20:38,165,360.42,,,,
LGA,DEN,4:02,11:15,15:17,166,420.14,17:45,21:47,167,504.17,,,,
LAX,DEN,2:12,7:10,9:22,168,229.17,11:30,13:42,169,275.00,15:50,18:02,170,320.83
MIA,DEN,4:18,11:15,15:33,171,447.92,17:45,22:03,172,537.50,,,,
ATL,DEN,2:59,11:15,14:14,173,310.76,17:45,20:44,174,372.92,,,,
ORD,DEN,2:19,9:10,11:29,175,241.32,13:30,15:49,176,289.58,17:50,20:09,177,337.85
SEA,DEN,2:33,8:15,10:48,178,265.63,14:45,17:18,179,318.75,,,,
DFW,SEA,4:08,10:15,13:23,180,430.56,16:45,19:53,181,516.67,,,,
DTW,SEA,4:48,14:30,18:18,182,500.00,,,,,,,,
LGA,SEA,6:01,14:30,19:31,183,626.74,,,,,,,,
LAX,SEA,2:26,7:10,8:36,184,253.47,11:30,12:56,185,304.17,15:50,17:16,186,354.86
MIA,SEA,5:20,14:30,18:50,187,555.56,,,,,,,,
ATL,SEA,5:26,14:30,18:56,188,565.97,,,,,,,,
ORD,SEA,4:17,10:15,13:32,189,446.18,16:45,20:02,190,535.42,,,,
DFW,ORD,2:03,9:10,12:13,191,213.54,13:30,16:33,192,256.25,17:50,20:53,193,298.96
DTW,ORD,0:58,10:10,12:08,194,100.69,14:30,16:28,195,120.83,18:50,20:48,196,140.97
LGA,ORD,2:15,10:10,13:25,197,234.38,14:30,17:45,198,281.25,18:50,22:05,199,328.13
LAX,ORD,4:21,8:15,13:36,200,453.13,14:45,20:06,201,543.75,,,,
MIA,ORD,3:00,11:15,15:15,202,312.50,17:45,21:45,203,375.00,,,,
ATL,ORD,1:51,10:10,13:01,204,192.71,14:30,17:21,205,231.25,18:50,21:41,206,269.79
DFW,ATL,2:14,9:10,13:24,207,232.64,13:30,17:44,208,279.17,17:50,22:04,209,325.69
DTW,ATL,1:50,10:10,14:00,210,190.97,14:30,18:20,211,229.17,18:50,22:40,212,267.36
LGA,ATL,2:16,10:10,14:26,213,236.11,14:30,18:46,214,283.33,18:50,23:06,215,330.56
LAX,ATL,4:51,11:30,18:21,216,505.21,,,,,,,,
MIA,ATL,1:50,10:10,14:00,217,190.97,14:30,18:20,218,229.17,18:50,22:40,219,267.36
DFW,MIA,2:46,10:15,15:01,220,288.19,16:45,21:31,221,345.83,,,,
DTW,MIA,2:52,11:15,16:07,222,298.61,17:45,22:37,223,358.33,,,,
LGA,MIA,2:44,11:15,15:59,224,284.72,17:45,22:29,225,341.67,,,,
LAX,MIA,5:51,11:30,19:21,226,609.38,,,,,,,,
DFW,LAX,3:07,10:15,12:22,227,324.65,16:45,18:52,228,389.58,,,,
DTW,LAX,4:56,14:30,18:26,229,513.89,,,,,,,,
LGA,LAX,6:09,14:30,19:39,230,640.63,,,,,,,,
DFW,LGA,3:26,10:15,15:41,231,357.64,16:45,22:11,232,429.17,,,,
DTW,LGA,1:32,10:10,13:42,233,159.72,14:30,18:02,234,191.67,18:50,22:22,235,223.61
DFW,DTW,2:30,10:15,14:45,236,260.42,16:45,21:15,237,312.50,,,,
ABQ,JFK,4:33,12:30,19:03,238,473.96,,,,,,,,
LAX,JFK,6:10,11:30,19:40,239,642.36,,,,,,,,
DTW,JFK,1:33,10:10,13:43,240,161.46,14:30,18:03,241,193.75,18:50,22:23,242,226.04
DFW,JFK,3:26,10:15,15:41,243,357.64,16:45,22:11,244,429.17,,,,
DEN,JFK,4:03,9:15,15:18,245,421.88,15:45,21:48,246,506.25,,,,
ATL,JFK,2:16,10:10,14:26,247,236.11,14:30,18:46,248,283.33,18:50,23:06,249,330.56
MIA,JFK,2:43,11:15,15:58,250,282.99,17:45,22:28,251,339.58,,,,
SEA,JFK,6:02,11:30,19:32,252,628.47,,,,,,,,
ORD,JFK,3:15,10:15,15:30,253,338.54,16:45,22:00,254,406.25,,,,
MDW,JFK,2:14,9:10,13:24,255,232.64,13:30,17:44,256,279.17,17:50,22:04,257,325.69
ABQ,MDW,2:47,9:15,13:02,258,289.93,15:45,19:32,259,347.92,,,,
LGA,MDW,2:13,10:10,13:23,260,230.90,14:30,17:43,261,277.08,18:50,22:03,262,323.26
LAX,MDW,4:22,8:15,13:37,263,454.86,14:45,20:07,264,545.83,,,,
DTW,MDW,0:57,10:10,12:07,265,98.96,14:30,16:27,266,118.75,18:50,20:47,267,138.54
DFW,MDW,2:22,9:10,12:32,268,246.53,13:30,16:52,269,295.83,17:50,21:12,270,345.14
DEN,MDW,2:17,8:10,11:27,271,237.85,12:30,15:47,272,285.42,16:50,20:07,273,332.99
ATL,MDW,1:49,10:10,12:59,274,189.24,14:30,17:19,275,227.08,18:50,21:39,276,264.93
MIA,MDW,2:57,11:15,15:12,277,307.29,17:45,21:42,278,368.75,,,,
SEA,MDW,4:19,8:15,13:34,279,449.65,14:45,20:04,280,539.58,,,,
